url,website,date,country,keyword,sentence,kw,kw_lemma,kw_pos,left_w1,left_l1,left_p1,left_w2,left_l2,left_p2,left_w3,left_l3,left_p3,left_w4,left_l4,left_p4,left_w5,left_l5,left_p5,right_w1,right_l1,right_p1,right_w2,right_l2,right_p2,right_w3,right_l3,right_p3,right_w4,right_l4,right_p4,right_w5,right_l5,right_p5,datetime,year,10years,pattern_around5,pattern_around3,pattern_left2,pattern_left3,pattern_left4,pattern_right2,pattern_right3,pattern_right4,pattern_around5_lex,pattern_around3_lex,pattern_left2_lex,pattern_left3_lex,pattern_left4_lex,pattern_right2_lex,pattern_right3_lex,pattern_right4_lex
http://www.elcomercio.com/cartas/opinion-cartas-direccion-control.html,elcomercio.com,2015-03-10,Ecuador,Banania/NP00000/banania,"Al  escuchar  una  de  todas  sus  obras  maestras  de  Les  Luthiers  ,  me  impactó  ,  por  su  predicción  futurista  ,  El  Acto  de Banania  ,  presentada  en  1989  .",banania,np00000,banania,de,de,SPS00,Acto,acto,NP00000,El,el,NP00000,",",",",Fc,futurista,futurista,AQ0CS0,",",",",Fc,presentada,presentar,VMP00SF,en,en,SPS00,1989,1989,Z,.,.,Fp,2015-03-10,2015,2010,NP00000 SPS00 Banania Fc VMP00SF,SPS00 Banania Fc,NP00000 SPS00 Banania,NP00000 NP00000 SPS00 Banania,Fc NP00000 NP00000 SPS00 Banania,Banania Fc VMP00SF,Banania Fc VMP00SF SPS00,Banania Fc VMP00SF SPS00 Z,"acto de Banania , presentar","de Banania ,",acto de Banania,el acto de Banania,", el acto de Banania","Banania , presentar","Banania , presentar en","Banania , presentar en 1989"
http://www.elcomercio.com/cartas/opinion-cartas-direccion-control.html,elcomercio.com,2015-03-10,Ecuador,Banania/NP00000/banania,"Recomiendo  de  una  manera  muy  comedida  poner  atención  ,  a  quienes  gustan  de  obras  geniales  ,  a  la  canción  final  de Banania  . </doc>",banania,np00000,banania,de,de,SPS00,final,final,AQ0CS0,canción,canción,NCFS000,la,el,DA0FS0,a,a,SPS00,.,.,Fp,</doc>,,,,,,,,,,,,2015-03-10,2015,2010,,SPS00 Banania Fp,AQ0CS0 SPS00 Banania,NCFS000 AQ0CS0 SPS00 Banania,DA0FS0 NCFS000 AQ0CS0 SPS00 Banania,,,,,de Banania .,final de Banania,canción final de Banania,el canción final de Banania,,,
http://www.boe.es/diario_boe/txt.php?id=BOE-A-2015-9591,boe.es,2015-09-04,Spain,Banania/NP00000/banania,"En  relación  a  la  primera  alegación  formulada  por  el  Ayuntamiento  de  Baena  (  Córdoba  )  ,  cabe  señalar  que  en  el  proyecto  "" Banania  II  ""  ,  aprobado  en  la  convocatoria  de  2011  ,  la  ""  Actuación  4  :  Plan  de  mejora  turística  de  la  Medina  ,  Judería  y  Murallas  Medievales  y  entorno  ""  ,  tenía  un  coste  elegible  de  1.460.160  euros  ,  del  que  se  certificó  un  gasto  de  1.459.389,32  euros  ,  sin  que  en  ningún  punto  de  la  memoria  se  contuviese  alusión  alguna  a  un  ""  Plan  de  empleo  ""  .",banania,np00000,banania,"""","""",Fe,proyecto,proyecto,NCMS000,el,el,DA0MS0,en,en,SPS00,que,que,CS,II,ii,NP00000,"""","""",Fe,",",",",Fc,aprobado,aprobar,VMP00SM,en,en,SPS00,2015-09-04,2015,2010,NCMS000 Fe Banania NP00000 Fe,Fe Banania NP00000,NCMS000 Fe Banania,DA0MS0 NCMS000 Fe Banania,SPS00 DA0MS0 NCMS000 Fe Banania,Banania NP00000 Fe,Banania NP00000 Fe Fc,Banania NP00000 Fe Fc VMP00SM,"proyecto "" Banania ii """,""" Banania ii","proyecto "" Banania","el proyecto "" Banania","en el proyecto "" Banania","Banania ii ""","Banania ii "" ,","Banania ii "" , aprobar"
http://www.boe.es/diario_boe/txt.php?id=BOE-A-2015-9591,boe.es,2015-09-04,Spain,Banania/NP00000/banania,"En  relación  a  la  segunda  alegación  formulada  por  el  Ayuntamiento  de  Baena  (  Córdoba  )  ,  la  ""  Adquisición  de  locales  comerciales  ""  ,  no  puede  ser  considerada  como  una  actuación  independiente  ,  sino  como  parte  integrada  en  la  ""  Actuación  2  :  Rehabilitación  comercial  del  casco  histórico  ""  ,  del  proyecto  "" Banania  II  ""  aprobado  en  la  convocatoria  2011  .",banania,np00000,banania,"""","""",Fe,proyecto,proyecto,NCMS000,del,de+el,SPS00+DA0MS0,",",",",Fc,"""","""",Fe,II,ii,NP00000,"""","""",Fe,aprobado,aprobar,VMP00SM,en,en,SPS00,la,el,DA0FS0,2015-09-04,2015,2010,NCMS000 Fe Banania NP00000 Fe,Fe Banania NP00000,NCMS000 Fe Banania,SPS00+DA0MS0 NCMS000 Fe Banania,Fc SPS00+DA0MS0 NCMS000 Fe Banania,Banania NP00000 Fe,Banania NP00000 Fe VMP00SM,Banania NP00000 Fe VMP00SM SPS00,"proyecto "" Banania ii """,""" Banania ii","proyecto "" Banania","de+el proyecto "" Banania",", de+el proyecto "" Banania","Banania ii ""","Banania ii "" aprobar","Banania ii "" aprobar en"
http://www.elespectador.com/opinion/tola-y-maruja-siguen-elaborando-su-jetabulario,elespectador.com,2017-01-22,United States,Bananiar/NP00000/bananiar,"- Bananiar  :  Dar  caramelo  ,  embolatar  ,  dar  largas  ,  mamarle  gallo  a  una  persona  sin  cumplirle  una  promesa  .",bananiar,np00000,bananiar,-,-,Fg,,,,,,,,,,,,,:,:,Fd,Dar,dar,VMN0000,caramelo,caramelo,NCMS000,",",",",Fc,embolatar,embolatar,VMN0000,2017-01-22,2017,2010,,Fg Banania Fd,,,,Banania Fd VMN0000,Banania Fd VMN0000 NCMS000,Banania Fd VMN0000 NCMS000 Fc,,- Banania :,,,,Banania : dar,Banania : dar caramelo,"Banania : dar caramelo ,"
http://www.elespectador.com/opinion/tola-y-maruja-siguen-elaborando-su-jetabulario,elespectador.com,2017-01-22,United States,bananiando/VMG0000/bananiando,"Ejemplo  :  En  la  EPS  me  están bananiando  hace  siglos  con  una  cita  pal  especialista  ,  y  cuando  por  fin  me  la  den  ya  será  con  el  tasidermista  .",bananiando,vmg0000,bananiando,están,estar,VAIP3P0,me,me,PP1CS000,EPS,eps,NP00000,la,el,DA0FS0,En,en,SPS00,hace,hacer,VMIP3S0,siglos,siglo,NCMP000,con,con,SPS00,una,uno,DI0FS0,cita,cita,NCFS000,2017-01-22,2017,2010,PP1CS000 VAIP3P0 Banania VMIP3S0 NCMP000,VAIP3P0 Banania VMIP3S0,PP1CS000 VAIP3P0 Banania,NP00000 PP1CS000 VAIP3P0 Banania,DA0FS0 NP00000 PP1CS000 VAIP3P0 Banania,Banania VMIP3S0 NCMP000,Banania VMIP3S0 NCMP000 SPS00,Banania VMIP3S0 NCMP000 SPS00 DI0FS0,me estar Banania hacer siglo,estar Banania hacer,me estar Banania,eps me estar Banania,el eps me estar Banania,Banania hacer siglo,Banania hacer siglo con,Banania hacer siglo con uno
http://blogs.publico.es/davidtorres/2017/03/06/el-neuralizador-de-la-infanta-cristina/,publico.es,2017-03-06,Spain,Banania/NP00000/banania,"Más  que  a  Shih  Huang  Ti  ,  que  trabajaba  a  escala  imperial  ,  el  modesto  empeño  de  suprimir  el  rastro  de  su  paso  por  los  juzgados  recuerda  más  bien  aquel  discurso  del  general  Eutanasio  Rodríguez  ,  el  apacible  tirano  de  la  república  de Banania  :  ""  Me  duele  que  se  piense  que  el  nuestro  es  un  gobierno  autoritario  .",banania,np00000,banania,de,de,SPS00,república,república,NCFS000,la,el,DA0FS0,de,de,SPS00,tirano,tirano,NCMS000,:,:,Fd,"""","""",Fe,Me,me,PP1CS000,duele,doler,VMIP3S0,que,que,CS,2017-03-06,2017,2010,NCFS000 SPS00 Banania Fd Fe,SPS00 Banania Fd,NCFS000 SPS00 Banania,DA0FS0 NCFS000 SPS00 Banania,SPS00 DA0FS0 NCFS000 SPS00 Banania,Banania Fd Fe,Banania Fd Fe PP1CS000,Banania Fd Fe PP1CS000 VMIP3S0,"república de Banania : """,de Banania :,república de Banania,el república de Banania,de el república de Banania,"Banania : ""","Banania : "" me","Banania : "" me doler"
https://www.elespectador.com/opinion/tola-y-maruja-relatan-como-fue-el-nacimiento-de-jesus-columna-730057,elespectador.com,2017-12-24,United States,bananiar/VMN0000/bananiar,"Entonces  San  José  se  güelió  que  los  iban  a bananiar  y  salió  en  busca  de  hospedaje  ,  pero  todas  las  posadas  estaban  tuquias  por  ser  pleno  diciembre  ,  alta  temporada  ,  y  les  tocó  encuevasen  en  una  pesebrera  ,  donde  un  manso  buey  rumiaba  un  villancico  .",bananiar,vmn0000,bananiar,a,a,SPS00,iban,ir,VMII3P0,los,lo,PP3MPA00,que,que,CS,güelió,güelió,VMIS3S0,y,y,CC,salió,salir,VMIS3S0,en,en,SPS00,busca,busca,NCFS000,de,de,SPS00,2017-12-24,2017,2010,VMII3P0 SPS00 Banania CC VMIS3S0,SPS00 Banania CC,VMII3P0 SPS00 Banania,PP3MPA00 VMII3P0 SPS00 Banania,CS PP3MPA00 VMII3P0 SPS00 Banania,Banania CC VMIS3S0,Banania CC VMIS3S0 SPS00,Banania CC VMIS3S0 SPS00 NCFS000,ir a Banania y salir,a Banania y,ir a Banania,lo ir a Banania,que lo ir a Banania,Banania y salir,Banania y salir en,Banania y salir en busca
http://www.elmundo.es/comunidad-valenciana/alicante/2018/02/28/5a957f1d46163fdf1f8b464b.html,elmundo.es,2018-02-28,Spain,Banania/NP00000/banania,"Es  difícil  no  recordar  al  hilo  de  este  tema  a  los  imprescindibles  Les  Luthiers  con  su  estupendo  Himno  a Banania  para  comprobar  lo  ridículas  que  pueden  ser  las  palabras  que  componen  los  himnos  cuando  son  -  como  es  el  caso  -  una  repetición  de  frases  hechas  ,  lugares  comunes  ,  vanas  referencias  a  Dios  y  edulcoradas  realidades  .",banania,np00000,banania,a,a,SPS00,Himno,himno,NP00000,estupendo,estupendo,AQ0MS0,su,su,DP3CS0,con,con,SPS00,para,para,SPS00,comprobar,comprobar,VMN0000,lo,el,DA0NS0,ridículas,ridículo,AQ0FP0,que,que,PR0CN000,2018-02-28,2018,2010,NP00000 SPS00 Banania SPS00 VMN0000,SPS00 Banania SPS00,NP00000 SPS00 Banania,AQ0MS0 NP00000 SPS00 Banania,DP3CS0 AQ0MS0 NP00000 SPS00 Banania,Banania SPS00 VMN0000,Banania SPS00 VMN0000 DA0NS0,Banania SPS00 VMN0000 DA0NS0 AQ0FP0,himno a Banania para comprobar,a Banania para,himno a Banania,estupendo himno a Banania,su estupendo himno a Banania,Banania para comprobar,Banania para comprobar el,Banania para comprobar el ridículo
https://blogs.publico.es/davidtorres/2018/08/15/ciudadanos-en-el-top-manta/,publico.es,2018-08-15,Spain,Banania/NP00000/banania,"En  los  momentos  críticos  de  la  Dictadura  ,  cuando  al  Caudillo  le  apetecía  sacar  la  mojama  a  pasear  por  la  capital  ,  el  funcionamiento  de  las  brigadas  de  limpieza  pública  evocaba  aquel  discurso  del  general  Eutanasio  Rodríguez  en  el  aniversario  de  la  república  de Banania  :  ""  De  no  ser  por  nuestra  acción  de  gobierno  ,  pacientemente  desarrollada  en  estos  últimos  49  años  ,  nuestras  calles  estarían  hoy  llenas  de  pornografía  ,  de  corrupción  ,  de  violencia  ,  de  gente  ""  .",banania,np00000,banania,de,de,SPS00,república,república,NCFS000,la,el,DA0FS0,de,de,SPS00,aniversario,aniversario,NCMS000,:,:,Fd,"""","""",Fe,De,de,SPS00,no,no,RN,ser,ser,VSN0000,2018-08-15,2018,2010,NCFS000 SPS00 Banania Fd Fe,SPS00 Banania Fd,NCFS000 SPS00 Banania,DA0FS0 NCFS000 SPS00 Banania,SPS00 DA0FS0 NCFS000 SPS00 Banania,Banania Fd Fe,Banania Fd Fe SPS00,Banania Fd Fe SPS00 RN,"república de Banania : """,de Banania :,república de Banania,el república de Banania,de el república de Banania,"Banania : ""","Banania : "" de","Banania : "" de no"
